id,1,2,3,4
10965,0,104,716,251
10966,21,382,1923,250
10967,100,828,441,34
10968,14,242,521,72
10969,274,559,61,0
10970,0,61,508,252
10971,69,512,233,20
10972,0,37,308,43
10973,0,59,510,204
10974,56,437,754,92
10975,76,529,232,7
10976,26,228,555,74
10977,318,602,54,0
10978,396,681,89,0
10979,186,499,54,0
10980,530,230,22,0
10981,553,264,29,0
10982,195,464,66,0
10983,546,225,23,0
10984,315,524,74,0
10985,0,56,482,216
10986,23,272,608,77
10987,481,211,23,0
10988,16,190,184,21
10989,0,13,169,441
10990,0,60,612,219
10991,292,553,74,0
10992,1677,1034,92,0
10993,472,1017,120,0
10994,220,488,57,0
10995,0,27,275,48
10996,61,549,205,21
10997,58,470,201,22
10998,570,245,19,0
10999,530,221,12,0
11000,225,561,65,0
11001,513,242,23,0
11002,0,64,565,251
11003,11,191,710,73
11004,0,71,500,223
11005,0,59,470,236
11006,0,54,475,199
11007,57,473,215,17
11008,21,256,584,76
11009,0,30,246,531
11010,0,22,278,604
11011,240,768,102,0
11012,495,212,25,0
11013,87,726,429,48
11014,57,438,210,13
11015,56,619,251,17
11016,22,309,515,61
11017,226,533,64,0
11018,892,285,15,0
11019,605,222,21,0
11020,0,20,215,504
11021,0,70,593,266
11022,863,528,51,0
11023,495,149,12,0
11024,0,32,310,40
11025,24,246,519,62
11026,0,18,170,154
11027,234,486,54,0
11028,32,211,615,82
11029,0,93,716,371
11030,58,510,248,19
11031,753,1872,266,0
11032,0,16,215,498
11033,227,486,62,0
11034,0,64,564,231
11035,60,453,204,24
11036,69,485,213,20
11037,256,803,91,0
11038,78,635,228,17
11039,596,230,19,0
11040,16,238,549,65
11041,64,493,260,25
11042,54,521,196,15
11043,0,67,568,248
11044,483,244,16,0
11045,482,193,21,0
11046,0,23,284,593
11047,0,58,473,189
11048,266,594,74,0
11049,248,782,100,0
11050,0,27,232,475
11051,19,230,528,67
11052,20,228,531,65
11053,72,567,203,20
11054,468,201,23,0
11055,549,231,19,0
11056,554,254,26,0
11057,56,508,211,22
11058,242,539,59,0
11059,235,618,61,0
11060,203,187,15,0
11061,0,34,308,648
11062,72,568,286,28
11063,0,55,343,48
11064,0,19,199,521
11065,3,23,273,733
11066,494,248,27,0
11067,29,269,739,84
11068,0,75,526,251
11069,512,207,27,0
11070,0,21,204,478
11071,219,523,52,0
11072,0,43,284,29
11073,20,220,557,49
11074,607,322,37,0
11075,218,511,66,0
11076,25,345,640,87
11077,0,27,268,515
11078,616,215,22,0
11079,175,1459,491,39
11080,0,81,722,234
11081,0,25,178,204
11082,17,229,578,68
11083,0,27,339,771
11084,271,554,73,0
11085,64,515,210,15
11086,597,233,16,3
11087,387,861,94,0
11088,153,174,22,0
11089,462,218,22,0
11090,72,475,205,15
11091,14,197,161,20
11092,595,214,28,1
11093,0,19,270,690
11094,82,618,265,29
11095,180,473,66,0
11096,0,20,215,524
11097,0,24,236,623
11098,0,20,281,1091
11099,26,247,613,62
11100,17,267,695,74
11101,215,479,47,0
11102,455,205,30,0
11103,48,496,206,22
11104,0,24,291,739
11105,16,230,489,63
11106,62,503,232,15
11107,22,222,623,67
11108,0,6,34,308
11109,0,35,370,634
11110,0,22,225,903
11111,0,60,525,194
11112,241,521,75,0
11113,0,67,469,240
11114,63,593,848,87
11115,263,609,75,0
11116,0,45,294,596
11117,691,248,22,0
11118,68,502,183,19
11119,27,186,203,28
11120,0,23,223,533
11121,0,21,210,541
11122,221,522,54,0
11123,0,14,242,493
11124,0,58,464,220
11125,0,67,485,220
11126,0,59,548,243
11127,2,50,528,250
11128,18,211,556,69
11129,487,217,23,0
11130,0,59,527,219
11131,26,203,559,74
11132,300,273,31,2
11133,25,164,177,21
11134,252,564,56,0
11135,0,30,330,1241
11136,0,22,199,513
11137,27,234,516,70
11138,489,181,17,0
11139,99,838,1144,143
11140,212,592,76,0
11141,58,629,341,35
11142,840,605,49,0
11143,0,20,196,500
11144,0,24,197,481
11145,650,1092,113,0
11146,250,537,71,0
11147,207,203,19,0
11148,263,754,95,0
11149,0,17,217,505
11150,0,24,215,515
11151,243,494,49,0
11152,199,472,66,0
11153,54,471,218,20
11154,0,64,517,185
11155,58,543,238,10
11156,20,207,507,62
11157,298,567,82,0
11158,266,1993,1158,116
11159,54,432,199,21
11160,228,584,83,0
11161,1,56,507,226
11162,313,551,64,0
11163,0,35,430,725
11164,43,470,189,16
11165,692,208,22,0
11166,60,495,272,19
11167,28,230,203,26
11168,233,735,94,1
11169,0,227,1840,519
11170,166,176,22,0
11171,0,19,216,434
11172,77,593,315,30
11173,26,314,1142,135
11174,16,216,504,52
11175,67,556,227,15
11176,60,518,206,10
11177,0,24,246,559
11178,64,711,437,35
11179,1033,274,18,0
11180,627,294,26,0
11181,0,15,204,416
11182,0,23,343,864
11183,0,18,211,498
11184,12,203,484,57
11185,23,227,542,54
11186,195,436,53,0
11187,190,463,66,0
11188,0,89,652,260
11189,765,472,48,0
11190,109,999,371,37
11191,92,838,271,22
11192,275,543,63,0
11193,0,55,504,205
11194,339,557,63,0
11195,20,210,490,52
11196,733,1147,129,0
11197,26,223,483,64
11198,0,21,196,605
11199,62,547,226,23
11200,484,197,22,0
11201,0,56,523,175
11202,175,171,17,0
11203,0,15,223,478
11204,20,232,548,69
11205,241,516,61,0
11206,51,457,242,21
11207,0,23,239,495
11208,753,256,31,0
11209,50,537,181,18
11210,20,204,500,52
11211,0,74,557,235
11212,0,56,491,200
11213,0,42,324,35
11214,73,615,262,26
11215,572,257,29,0
11216,213,541,65,0
11217,28,299,798,103
11218,204,560,77,0
11219,0,19,245,636
11220,17,193,485,58
11221,0,21,255,557
11222,0,20,227,679
11223,577,283,22,0
11224,494,205,23,0
11225,529,192,19,0
11226,66,519,216,26
11227,0,100,875,364
11228,200,449,45,0
11229,0,14,220,522
11230,0,24,221,578
11231,19,508,1546,185
11232,71,507,202,17
11233,72,573,225,13
11234,509,165,18,0
11235,582,224,18,0
11236,206,491,54,0
11237,2,56,482,196
11238,204,541,52,0
11239,61,488,214,17
11240,59,543,262,26
11241,24,265,548,68
11242,216,600,92,0
11243,758,314,23,0
11244,21,206,475,46
11245,0,66,573,294
11246,244,491,65,0
11247,197,480,62,1
11248,570,262,24,2
11249,0,77,495,191
11250,230,549,73,0
11251,41,298,36,0
11252,3,18,236,606
11253,623,239,13,0
11254,450,210,18,0
11255,494,747,86,0
11256,10,178,565,51
11257,469,216,19,0
11258,807,221,14,0
11259,0,70,473,223
11260,272,527,72,0
11261,65,535,223,18
11262,0,35,235,500
11263,0,66,536,208
11264,64,504,222,27
11265,22,267,649,79
11266,532,216,20,0
11267,23,269,568,65
11268,0,60,491,219
11269,31,334,43,0
11270,27,248,516,69
11271,25,233,534,64
11272,0,18,175,484
11273,15,211,529,59
11274,67,548,75,0
11275,33,271,520,64
11276,0,20,207,449
11277,574,229,28,0
11278,0,19,218,677
11279,173,147,21,4
11280,603,198,16,0
11281,62,514,211,19
11282,270,909,91,0
11283,23,204,453,42
11284,216,451,53,0
11285,205,679,86,0
11286,0,80,561,288
11287,0,18,205,525
11288,0,68,517,194
11289,0,51,317,46
11290,69,511,243,16
11291,24,278,583,58
11292,47,467,198,16
11293,485,204,16,0
11294,66,504,234,24
11295,0,78,575,222
11296,206,573,54,0
11297,0,15,257,677
11298,0,80,636,219
11299,17,211,498,54
11300,0,24,208,538
11301,124,1234,574,61
11302,73,505,209,16
11303,0,19,210,463
11304,1,20,201,551
11305,23,211,477,62
11306,224,534,70,0
11307,244,531,62,0
11308,485,204,18,0
11309,506,215,20,0
11310,67,648,949,111
11311,0,65,526,230
11312,0,58,486,242
11313,0,24,207,488
11314,338,220,20,0
11315,0,36,283,904
11316,19,316,620,64
11317,218,485,58,2
11318,0,12,43,523
11319,21,209,629,58
11320,50,448,241,26
11321,0,68,465,179
11322,0,69,631,256
11323,3,21,245,665
11324,62,526,235,26
11325,215,574,72,0
11326,22,232,523,63
11327,22,199,489,55
11328,78,714,323,32
11329,77,815,1271,154
11330,87,653,262,22
11331,16,248,488,53
11332,27,197,510,59
11333,19,193,534,53
11334,505,207,14,2
11335,14,233,847,97
11336,0,44,387,715
11337,165,504,58,0
11338,0,81,768,298
11339,55,555,242,22
11340,789,522,51,0
11341,252,805,103,3
11342,67,602,846,89
11343,0,22,213,425
11344,23,313,568,71
11345,221,524,68,4
11346,0,25,230,534
11347,38,372,746,100
11348,261,898,107,0
11349,16,303,553,64
11350,14,204,486,65
11351,554,225,15,0
11352,464,250,14,0
11353,0,17,219,418
11354,86,988,1181,179
11355,68,508,187,11
11356,70,704,291,23
11357,482,232,18,0
11358,59,549,219,24
11359,0,45,503,211
11360,416,501,57,0
11361,218,516,70,0
11362,30,268,750,80
11363,20,257,878,90
11364,0,24,184,507
11365,126,191,18,0
11366,0,35,345,41
11367,0,63,460,235
11368,0,15,161,141
11369,77,658,205,10
11370,0,85,718,326
11371,89,764,376,21
11372,223,483,46,0
11373,66,512,225,31
11374,0,102,578,271
11375,207,458,49,0
11376,495,216,17,0
11377,343,328,38,0
11378,68,509,206,13
11379,20,194,510,59
11380,56,496,215,17
11381,538,206,19,2
11382,17,262,511,73
11383,0,30,286,574
11384,3,19,235,603
11385,501,230,22,0
11386,66,452,194,17
11387,246,469,65,0
11388,0,9,231,498
11389,0,58,478,198
11390,0,20,214,667
11391,0,63,533,205
11392,85,785,529,58
11393,0,53,576,209
11394,221,669,82,0
11395,0,20,233,655
11396,0,22,254,509
11397,0,191,1365,706
11398,464,237,16,0
11399,0,24,230,532
11400,0,38,337,570
11401,0,59,503,204
11402,27,340,1343,170
11403,0,24,271,534
11404,1,43,439,635
11405,520,269,21,0
11406,223,573,79,0
11407,24,286,506,68
11408,1,19,211,511
11409,0,66,468,192
11410,16,228,559,87
11411,0,86,733,411
11412,0,44,549,970
11413,13,171,475,42
11414,0,19,193,547
11415,0,92,713,373
11416,16,267,591,65
11417,0,14,206,462
11418,199,448,52,0
11419,1700,2951,675,36
11420,679,265,22,0
11421,257,567,76,0
11422,0,19,207,471
11423,0,83,598,212
11424,584,267,25,0
11425,71,669,349,29
11426,236,557,67,0
11427,1,57,468,242
11428,0,23,237,438
11429,72,568,244,31
11430,192,477,54,0
11431,0,65,596,1202
11432,0,66,624,265
11433,1,72,650,303
11434,222,534,46,0
11435,25,227,681,67
11436,602,239,20,0
11437,1073,347,32,0
11438,0,91,706,230
11439,20,244,556,62
11440,0,64,592,288
11441,0,59,476,187
11442,28,305,646,61
11443,490,256,28,0
11444,0,32,213,445
11445,69,598,249,20
11446,149,1261,317,30
11447,49,514,219,21
11448,0,77,590,260
11449,0,28,247,610
11450,0,56,522,218
11451,0,63,544,237
11452,0,16,190,546
11453,26,364,1299,165
11454,464,238,17,2
11455,232,568,71,0
11456,195,478,52,0
11457,590,226,24,0
11458,513,224,11,0
11459,0,49,510,182
11460,249,537,68,0
11461,20,241,532,63
11462,0,70,588,251
11463,156,1105,257,20
11464,0,23,215,583
11465,33,275,577,75
11466,0,60,475,217
11467,35,340,562,69
11468,19,222,501,66
11469,583,227,33,0
11470,246,477,71,0
11471,212,467,56,0
11472,0,77,517,238
11473,56,553,259,21
11474,30,258,572,76
11475,268,510,58,0
11476,480,207,21,0
11477,192,526,85,0
11478,60,502,201,18
11479,0,22,246,503
11480,31,285,525,63
11481,0,56,556,214
11482,0,88,642,413
11483,0,16,223,540
11484,0,66,529,229
11485,208,608,131,16
11486,0,14,209,488
11487,480,716,78,0
11488,0,68,555,267
11489,66,494,197,28
11490,35,333,595,69
11491,0,21,230,502
11492,0,59,533,194
11493,24,322,1100,294
11494,201,474,52,0
11495,23,259,549,65
11496,223,490,58,0
11497,0,57,499,222
11498,0,59,413,56
11499,0,99,824,378
11500,15,315,1199,160
11501,207,454,47,0
11502,52,424,190,25
11503,0,90,535,250
11504,57,467,208,21
11505,474,225,18,0
11506,19,234,507,59
11507,529,213,16,0
11508,17,152,146,19
11509,464,191,19,0
11510,217,535,65,0
11511,21,196,468,52
11512,0,45,494,223
11513,255,615,72,0
11514,216,618,74,0
11515,49,441,198,25
11516,18,220,536,72
11517,527,246,14,0
11518,456,204,20,0
11519,2,129,1201,880
11520,342,874,90,1
11521,522,233,19,0
11522,23,252,705,85
11523,0,19,230,578
11524,113,880,611,73
11525,197,611,67,0
11526,0,14,252,472
11527,28,299,35,0
11528,0,21,229,468
11529,0,45,309,32
11530,202,466,41,0
11531,51,507,240,26
11532,50,446,209,19
11533,0,27,281,500
11534,14,227,536,55
11535,290,1005,121,0
11536,0,64,504,240
11537,479,194,14,1
11538,43,454,214,17
11539,18,212,526,60
11540,547,222,23,0
11541,0,84,819,1139
11542,141,853,236,22
11543,57,490,204,17
11544,0,32,355,571
11545,573,290,30,0
11546,61,476,217,22
11547,215,459,57,0
11548,0,19,217,591
11549,578,208,19,0
11550,0,71,557,258
11551,21,244,454,56
11552,0,71,556,217
11553,17,220,576,70
11554,10,357,1285,151
11555,0,71,609,205
11556,573,201,19,0
11557,0,138,1159,308
11558,55,540,286,30
11559,0,45,316,34
11560,0,67,490,210
11561,0,32,233,513
11562,511,217,22,0
11563,21,223,484,49
11564,0,53,502,201
11565,55,537,213,23
11566,0,80,619,349
11567,218,513,58,0
11568,1,58,492,193
11569,0,40,507,191
11570,576,300,27,0
11571,235,582,69,0
11572,21,189,178,17
11573,26,188,474,52
11574,538,352,28,0
11575,0,22,221,548
11576,749,459,60,0
11577,835,1194,144,0
11578,17,210,670,83
11579,0,12,188,490
11580,49,496,199,18
11581,126,1117,576,56
11582,0,24,287,565
11583,214,514,55,0
11584,678,226,22,0
11585,0,64,545,194
11586,61,460,195,23
11587,0,70,477,237
11588,498,204,25,0
11589,495,196,21,0
11590,3,52,530,194
11591,57,431,225,24
11592,434,1313,155,0
11593,240,737,87,0
11594,25,190,209,22
11595,0,65,483,190
11596,58,471,219,22
11597,30,311,35,0
11598,68,588,246,22
11599,0,24,197,458
11600,0,20,217,202
11601,0,23,252,465
11602,0,63,491,197
11603,455,219,17,0
11604,523,225,9,0
11605,632,326,25,0
11606,73,566,221,22
11607,0,57,459,187
11608,0,28,262,644
11609,63,524,225,27
11610,205,531,80,2
11611,518,246,23,0
11612,0,74,532,221
11613,2,11,204,505
11614,0,64,537,201
11615,0,21,251,542
11616,0,42,327,54
11617,496,219,17,0
11618,606,853,80,0
11619,16,193,485,52
11620,13,214,499,69
11621,522,236,24,0
11622,191,453,55,0
11623,66,512,190,15
11624,0,59,546,195
11625,63,540,222,19
11626,204,588,68,0
11627,207,526,62,0
11628,0,62,550,239
11629,17,222,510,73
11630,21,227,467,60
11631,0,43,377,41
11632,472,225,16,0
11633,0,74,512,264
11634,0,64,586,261
11635,18,199,519,63
11636,565,211,19,0
11637,593,178,13,0
11638,0,43,619,2172
11639,0,103,708,204
11640,0,14,196,443
11641,16,223,462,66
11642,21,203,462,55
11643,547,246,23,2
11644,0,80,591,228
11645,0,53,676,1490
11646,18,201,478,60
11647,254,561,71,0
11648,0,22,284,539
11649,61,500,202,28
11650,0,28,246,603
11651,40,446,813,96
11652,134,158,16,0
11653,19,216,529,68
11654,0,103,816,197
11655,248,518,59,0
11656,690,350,28,0
11657,21,190,191,25
11658,63,572,281,19
11659,204,516,50,0
11660,502,184,14,0
11661,821,244,16,0
11662,58,486,233,24
11663,0,81,619,226
11664,455,209,18,0
11665,276,1024,112,0
11666,654,268,16,0
11667,65,532,212,20
11668,504,203,17,0
11669,586,231,16,0
11670,526,253,19,0
11671,17,225,518,54
11672,0,16,186,511
11673,178,542,63,0
11674,499,249,23,0
11675,931,605,63,2
11676,66,471,216,23
11677,0,21,189,465
11678,216,499,51,0
11679,248,559,48,0
11680,58,496,202,18
11681,63,465,202,25
11682,0,18,209,472
11683,0,68,539,209
11684,67,585,222,20
11685,0,11,198,195
11686,232,519,80,0
11687,263,570,67,0
11688,23,343,593,76
11689,66,498,206,22
11690,504,201,24,0
11691,77,532,206,19
11692,614,372,38,0
11693,22,234,550,61
11694,0,20,194,453
11695,0,38,319,39
11696,474,195,18,0
11697,231,501,63,0
11698,510,212,25,0
11699,242,527,71,0
11700,200,1467,804,72
11701,85,622,223,15
11702,0,56,471,255
11703,0,53,474,181
11704,191,456,55,0
11705,171,183,17,0
11706,0,66,485,208
11707,13,235,530,49
11708,0,67,530,276
11709,0,59,570,256
11710,0,17,219,490
11711,0,62,482,228
11712,0,20,183,484
11713,0,43,382,677
11714,170,177,15,0
11715,225,631,73,0
11716,49,422,179,16
11717,0,23,206,537
11718,189,171,16,1
11719,32,454,183,20
11720,483,177,23,0
11721,0,47,509,197
11722,0,61,487,201
11723,262,551,72,0
11724,0,20,228,532
11725,42,349,38,0
11726,24,324,559,64
11727,504,209,21,3
11728,0,59,505,235
11729,0,26,227,523
11730,94,775,261,17
11731,155,159,16,0
11732,290,748,92,0
11733,0,11,180,156
11734,548,247,28,0
11735,562,234,23,0
11736,22,298,479,65
11737,20,199,490,40
11738,78,682,1157,128
11739,46,387,778,224
11740,110,1062,322,22
11741,64,532,212,13
11742,243,533,64,0
11743,63,491,209,22
11744,29,203,514,66
11745,0,31,276,573
11746,225,483,44,0
11747,23,254,621,62
11748,0,54,386,43
11749,1,44,370,665
11750,68,462,220,28
11751,0,165,1128,794
11752,0,19,195,529
11753,58,490,199,18
11754,256,617,57,0
11755,24,230,614,79
11756,0,32,295,579
11757,248,586,77,0
11758,81,753,251,13
11759,17,258,537,59
11760,19,224,540,65
11761,9,257,756,87
11762,557,250,21,0
11763,0,25,262,727
11764,26,190,486,48
11765,485,190,17,0
11766,527,299,25,0
11767,477,224,23,0
11768,26,228,554,64
11769,0,61,496,238
11770,0,89,732,229
11771,36,261,34,0
11772,0,20,241,498
11773,16,231,551,51
11774,49,485,199,16
11775,252,608,72,0
11776,0,26,212,585
11777,189,495,48,2
11778,75,550,218,17
11779,0,31,280,799
11780,242,490,76,0
11781,202,416,58,0
11782,0,51,465,198
11783,1953,648,53,0
11784,0,87,698,250
11785,255,533,44,1
11786,1134,331,25,0
11787,76,698,304,28
11788,339,593,64,0
11789,525,203,20,0
11790,0,64,531,204
11791,604,234,25,0
11792,646,271,21,0
11793,264,710,73,0
11794,31,323,591,98
11795,0,23,215,523
11796,274,751,99,0
11797,263,277,34,0
11798,245,767,90,0
11799,0,86,588,241
11800,211,523,75,0
11801,0,17,169,206
11802,1678,1421,149,0
11803,215,543,65,0
11804,0,31,329,35
11805,18,230,498,77
11806,236,523,61,0
11807,156,990,348,34
11808,562,191,17,0
11809,64,497,200,21
11810,0,52,485,206
11811,0,27,229,532
11812,0,41,513,208
11813,0,130,970,457
11814,605,263,18,0
11815,502,214,15,0
11816,0,50,475,207
11817,30,361,661,62
11818,583,258,22,0
11819,236,505,63,2
11820,0,25,233,523
11821,500,241,9,0
11822,0,62,562,245
11823,190,544,81,0
11824,2,59,544,237
11825,189,483,51,0
11826,29,214,517,56
11827,0,24,199,518
11828,61,524,227,23
11829,0,13,200,482
11830,0,76,634,222
11831,0,16,199,519
11832,0,18,210,467
11833,0,81,694,352
11834,0,71,622,266
11835,21,297,731,96
11836,637,245,24,0
11837,0,55,443,183
11838,0,21,200,181
11839,0,31,312,692
11840,1056,812,82,0
11841,213,512,60,0
11842,0,15,196,532
11843,0,22,226,497
11844,75,437,228,14
11845,73,522,265,20
11846,2,72,578,227
11847,68,530,218,21
11848,80,666,235,23
11849,721,245,16,0
11850,649,336,26,0
11851,0,220,1973,414
11852,198,498,71,0
11853,182,541,75,0
11854,16,226,544,72
11855,0,70,581,276
11856,36,262,564,65
11857,0,17,200,518
11858,0,96,669,346
11859,22,290,1063,141
11860,16,297,1300,149
11861,0,54,490,211
11862,0,56,490,229
11863,221,705,67,0
11864,0,10,213,545
11865,840,277,20,0
11866,72,535,197,15
11867,1,14,190,525
11868,1,52,432,231
11869,17,215,518,71
11870,0,20,242,492
11871,1014,1514,191,0
11872,0,78,557,213
11873,0,15,245,532
11874,0,58,562,211
11875,214,466,60,2
11876,18,243,775,95
11877,0,57,588,287
11878,101,488,391,38
11879,18,211,579,70
11880,0,60,493,179
11881,72,487,236,18
11882,28,228,485,56
11883,447,204,13,0
11884,18,238,628,78
11885,22,211,686,82
11886,0,66,519,230
11887,0,29,323,640
11888,203,427,55,0
11889,0,61,535,232
11890,175,165,16,0
11891,0,26,206,557
11892,510,225,26,0
11893,81,661,327,19
11894,0,85,568,238
11895,232,444,78,0
11896,457,188,18,0
11897,47,520,251,19
11898,0,23,241,511
11899,266,524,52,0
11900,0,17,258,585
11901,64,485,263,28
11902,597,277,18,0
11903,16,265,774,91
11904,63,608,230,24
11905,0,8,219,475
11906,0,13,162,157
11907,200,463,51,0
11908,26,228,512,66
11909,161,1469,658,65
11910,512,214,21,0
11911,0,81,595,226
11912,32,289,519,63
11913,0,22,207,653
11914,649,238,24,0
11915,1,23,238,493
11916,582,231,17,0
11917,0,18,178,195
11918,203,485,57,0
11919,28,254,472,46
11920,22,182,452,66
11921,0,90,789,351
11922,387,681,91,0
11923,21,193,517,47
11924,491,226,14,0
11925,13,198,472,55
11926,259,525,65,0
11927,0,48,483,189
11928,60,526,261,29
11929,3,69,512,224
11930,50,448,219,15
11931,0,64,538,223
11932,0,54,543,194
11933,501,235,21,0
11934,65,545,257,25
11935,4,26,258,546
11936,70,427,199,19
11937,0,22,218,512
11938,1051,647,54,0
11939,51,525,202,23
11940,5,183,459,50
11941,60,564,72,0
11942,237,488,57,0
11943,14,199,503,70
11944,14,234,467,56
11945,33,237,259,22
11946,82,667,307,34
11947,1,77,533,200
11948,0,17,221,452
11949,0,27,229,626
11950,0,62,520,208
11951,89,886,496,53
11952,0,60,525,206
11953,177,507,66,0
11954,0,20,194,479
11955,89,678,214,14
11956,537,222,20,0
11957,184,447,54,0
11958,819,351,32,0
11959,0,13,252,746
11960,27,267,512,72
11961,0,63,524,185
11962,64,505,182,12
11963,196,418,53,0
11964,207,613,79,0
11965,1,60,593,266
11966,317,545,70,0
11967,182,443,57,3
11968,83,683,220,12
11969,0,178,1267,314
11970,21,252,646,76
11971,87,712,235,30
11972,74,562,260,23
11973,780,240,17,0
11974,0,9,251,833
11975,0,26,236,915
11976,70,673,283,29
11977,211,523,63,0
11978,43,501,238,28
11979,67,504,254,21
11980,22,217,478,61
11981,238,519,75,0
11982,477,228,21,0
11983,0,151,1146,982
11984,2,63,552,242
11985,749,396,48,0
11986,0,26,341,615
11987,15,207,498,69
11988,508,210,20,0
11989,20,209,523,62
11990,0,17,179,539
11991,515,218,15,0
11992,488,182,13,0
11993,233,626,95,0
11994,221,504,74,1
11995,0,25,229,553
11996,22,214,495,70
11997,191,1400,626,70
11998,21,204,424,36
11999,1,54,493,225
12000,1,69,597,234
12001,466,193,22,0
12002,0,46,492,205
12003,215,499,61,0
12004,0,23,195,208
12005,0,61,456,191
12006,1793,819,64,0
12007,899,638,69,0
12008,955,266,17,2
12009,190,443,64,0
12010,52,465,210,23
12011,0,85,687,245
12012,17,191,512,60
12013,0,42,446,881
12014,15,208,490,72
12015,222,518,58,0
12016,74,532,246,21
12017,2,29,278,1023
12018,47,514,1095,131
12019,0,22,185,523
12020,68,573,282,31
12021,62,554,232,33
12022,0,17,228,503
12023,511,210,13,0
12024,0,26,211,601
12025,17,186,458,52
12026,62,516,278,37
12027,0,70,546,219
12028,636,284,30,0
12029,15,179,169,19
12030,0,21,209,486
12031,62,513,226,22
12032,20,283,587,73
12033,0,70,547,263
12034,0,24,239,522
